first_name,last_name,nickname,hometown,left_handed,feet,inches,pounds,years,speed_rating,blocking,positioning,aggression,reactions,durability,power,throwing,endurance,accuracy,balance,focus,shooting,toughness,confidence,agility,faceoffs,discipline,playable_positions,preferred_position,declared_pitcher,special_pitches,pitch_grooves,portrait,head,haircut,glove,shoe,body_type,skin_tone_primary,skin_tone_secondary,complexion,best_league,play_style,gender,attracted,gang,home_cooking,day_job,day_job_pay,spouses,children,elders,adults,positivity,negativity,influence,promiscuity,loyalty,love_of_the_game,professionalism,partying,potential,hustle,hardiness,combat,franchise_id,contract_type,seasons_left,salary,revenue_share,water,food,buyout,housing,tryout_games,preferred_job,job_roles,contract_focus_value,contract_focus_stability,contract_focus_flexibility,contract_focus_satiety,contract_focus_hydration,contract_focus_hometown,contract_focus_housing,contract_focus_house_type,contract_focus_gameday,contract_focus_travel,contract_focus_medical,contract_chillcontract_focus_party,contract_focus_chill,contract_win_latercontract_focus_win_now,contract_focus_win_later,contract_focus_loyalty,contract_focus_opportunity,contract_focus_community,contract_focus_development,contract_focus_safety,contract_focus_education,contract_focus_trade,contract_focus_farming,contract_focus_day_life,contract_focus_night_life,contract_focus_welfare,physical_training,technical_training,mental_training,talent_eval,talent_spotting,scouting_speed,deescalation,anti_banditry,escorting,trauma,ortho,medicine,stretching,first_aid,rehab,attraction,sponsorship,networking,masonry,carpentry,painting,sewing,carrying,acquisitions,line_cooking,home_cooking,fine_cooking,auditing,budgeting,bidding,raging,chilling,intimacy,charisma,helpfulness,longevity
Jonas,Farace,,Unknown,FALSE,5,5,132,15,66,61,27,98,65,72,88,78,92,49,95,58,99,99,84,79,87,66,P,P,TRUE,,,,,,,,,,,,,Hatchet Man,m,"[""f"", ""i"", ""m""]",,bbq,none,0,0,0,0,1,54,44,19,29,61,55,53,6,95,87,47,45,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,0,1.55476458711313,1.34306383578551,3.79534225569469,0.54435346605107,0.97310099532179,bus,1.57620343996354,0,0.2498648653944,0.3456948256069,1.13363978900886,1.6776242105205,1.02933563989381,0.48261078377766,0.41486897359199,0,0,0.44424617459365,0,0,0,1.77809185966289,0,2.47128424585001,1,4,2,2,2,3,1,2,3,3,0,3,4,1,9,8,4,2,7,5,6,1,11,2,1,8,1,3,7,1,2,0,2,2,2,0
Haiden,van Dyke,,Unknown,FALSE,5,0,153,13,46,20,30,35,65,82,20,20,51,40,81,35,37,61,70,20,53,20,"K,P",K,FALSE,,,,,,,,,,,,,Crouching,m,"[""f"", ""i""]",The Posse,bbq,janitor,19,0,0,1,0,54,5,92,28,60,40,4,18,58,90,28,48,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",2,1.6764306403203,0.9515328096603,1.61015349064935,1.66442216138891,0.95670835262149,0,mobile car,0,0.64533233285364,0.88405367243226,0,0.62500913274851,1.67032206502192,3.74035332948434,0,3.08470629115407,0,0,1.42108819790164,0.62403639809195,0,0,0.64661420856484,0,0,0,2,0,0,0,0,1,5,1,3,0,0,4,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,6,3,0,0,3,1
Scott,Cook,,Unknown,FALSE,5,7,105,35,83,48,59,62,74,29,57,31,63,84,54,34,28,47,42,69,33,36,"K,LG,RG",K,FALSE,,,,,,,,,,,,,Acrobatic,m,"[""f"", ""i"", ""m""]",The Posse,noodle,farm,14,1,2,1,1,44,34,45,45,27,48,58,76,77,40,47,67,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",2,3.37886404417625,0,0,0.99174588041417,2.70902996761715,0.32199909899393,bus,0,1.54600722044036,0,0.70282040033356,0,0,1.47024066098395,1.81986881147084,1.41603313591144,1.64164822534261,2.70993602154547,1.01834207306532,0,0,1.34284684608764,0,0,1.80146310298765,4,5,3,3,8,6,5,14,1,4,0,4,3,2,2,5,0,3,1,1,3,5,1,6,6,8,2,2,1,0,14,3,0,1,4,2
Nunzio,Gill,,Unknown,FALSE,5,6,136,35,20,20,20,20,20,20,20,20,20,43,20,99,20,20,71,20,20,20,"K,RF",K,FALSE,,,,,,,,,,,,,Kneeling,m,"[""f""]",,bbq,none,0,2,4,0,0,76,34,40,71,47,46,29,38,71,55,45,20,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":true,""security"":false,""surgeon"":false}",1.47626860097653,2,2.58453248166463,0.41809631962668,0,3.07026034942009,1.94721022244572,bus,0,0,0,3.66048942641461,0,2.83807760267185,0,1.55982272842755,1.22950966272436,0,0.99956508710933,0.34904575937502,0,3.59723860729208,0.86630657900166,1.20599120430397,3.02570965745928,0.16045582358638,5,13,16,15,12,0,2,0,4,11,2,1,8,3,11,2,1,5,2,5,5,1,4,0,3,0,0,3,11,4,2,8,8,2,6,4
Oliver,McInty,,Unknown,FALSE,5,4,145,24,20,20,20,56,20,20,72,20,20,20,20,20,20,88,20,20,20,20,RG,RG,FALSE,,,,,,,,,,,,,Bully,m,"[""f"", ""i""]",,noodle,sharecropper,4,0,0,0,0,31,69,32,21,5,23,56,69,50,30,73,48,,,,,,,,,,surgeon,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":true}",0,2,0.72483486348429,0.69063800098187,1.42425850461953,0,1.18782088813958,farmhouse,2.61538623865447,0,0.47357085584773,2.67691287631925,0,0,1.80734482888762,0,0,0,0.10084558190345,0,0,2.7775456377746,0.53367656678306,0.30174377745222,2.81576283782412,1.35915970587071,1,4,2,6,9,3,2,5,2,13,18,1,1,4,1,1,7,3,0,4,4,1,1,0,2,6,0,3,0,3,2,1,4,4,2,4
Van,Leopold,,Unknown,FALSE,6,1,178,40,74,60,20,22,44,52,20,40,43,55,27,92,20,44,92,25,20,31,K,K,FALSE,,,,,,,,,,,,,Kneeling,m,"[""f""]",The Family,bbq,none,0,0,1,0,0,78,56,33,62,35,57,60,72,61,47,55,48,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0,1.46523303221721,2.99916576097829,0,0,1.5391438253457,mobile car,0.69859862903138,0,0.81711382439485,0.30636284291914,0,3.62128835762284,1.46025613152149,0.60733005982303,0.38611667769879,1.5755656844936,0,0.94860298576457,3.12412738305293,0,0,1.8389715997879,1.35623330058299,1.58842041960644,11,1,5,9,2,2,4,1,2,12,6,3,0,3,1,3,5,0,7,5,0,1,20,0,5,6,0,4,0,7,0,1,3,14,5,11
Trond,Cremaschi,,Unknown,FALSE,6,0,183,40,20,20,68,20,20,20,79,20,20,79,20,20,20,20,20,20,20,20,"LF,RF",LF,FALSE,,,,,,,,,,,,,Skull Cracker,m,"[""f""]",,mexican,cart cook,90,1,3,0,1,50,26,55,30,78,52,51,10,49,59,26,50,,,,,,,,,,promoter,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,1.55357143967417,1.06572952335019,0.4431692189861,0,2.88196758049033,0,mobile car,2.23480377816008,0.51217237645324,0,1.44466592142933,1.78626227116555,0,0,3.11258635223656,1.93971422533652,3.55797539310043,0,0.18016131318293,0.86288520558314,0.35655997456858,0.84659438726578,0.77778255277185,3.99589227119393,0,1,3,0,0,1,1,0,1,2,2,1,1,0,0,1,1,7,9,1,1,0,0,1,0,0,1,0,1,1,2,2,3,4,2,2,1
Javier,Lessard,,Unknown,FALSE,5,7,140,29,37,75,35,54,67,37,91,72,48,54,48,25,68,40,52,60,31,46,"K,RG,P,LG",K,FALSE,,,,,,,,,,,,,Standing,m,"[""f""]",,bbq,none,0,1,5,0,0,11,25,79,33,55,40,53,23,72,38,79,24,,,,,,,,,,promoter,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,1.62277523466078,1.71973687920783,1.33037337059805,0,0,0.31008406598356,room,0,0.6706524177758,0,2.63512165272988,0,1.31733262561689,1.87330030226538,0,3.12924226903222,1.48986742245132,0,0,1.58887675345469,3.31288825365527,0.35770090421856,0.84065293809471,0,1.52064598279139,2,0,1,5,7,5,0,7,0,1,2,1,1,2,2,2,8,14,1,8,3,5,4,1,8,0,5,0,1,3,6,0,1,9,1,0
Kirill,Permyakov,,Unknown,FALSE,6,2,229,38,28,20,21,30,39,20,81,99,20,65,20,81,57,39,49,40,36,20,"P,RF",P,TRUE,,,,,,,,,,,,,Hatchet Man,m,"[""f""]",Metalheads,casserole,none,0,1,1,0,0,50,52,82,74,59,39,88,50,73,27,81,29,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",1.10057333527015,2,3.81840506948976,0,2.43302361861573,1.16858217355621,0,room,0.64948950768491,0.19889033990086,0,3.14825439952046,0.17289929516668,0,0.58353815677517,3.14577095944162,1.41975443909817,0,1.67224015029532,1.01040480635599,0.80054077555063,0,0,0.23125826622271,0,1.45343196985187,0,4,12,6,0,3,5,0,6,2,5,0,0,7,5,1,2,3,2,2,3,1,3,1,2,0,1,3,1,0,5,0,0,8,1,3
Adan,Illesca,,Unknown,FALSE,6,1,117,38,99,99,62,81,99,69,79,58,56,87,92,90,96,65,85,99,75,81,K,K,FALSE,,,,,,,,,,,,,Kneeling,m,"[""f"", ""i""]",,casserole,home crafter,12,0,0,0,0,26,52,60,22,34,67,40,28,92,85,65,28,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,1.92922682802597,2.26140246263172,3.30887288973095,0.26519241274187,3.90289843290765,2.30405063943578,bunk house,0,3.25515411608842,0.15060206299246,0,0.3018199315204,0,0,0,0,0,0.72945214680525,1.22149562220103,0,0.54244737021884,1.26091974678329,1.09579198457632,0,0,2,1,2,2,1,2,0,0,3,3,3,2,0,0,0,1,4,0,0,2,3,1,4,3,1,0,4,2,0,1,3,6,3,0,3,1
Alba,DeMeo,,Unknown,TRUE,5,1,158,14,49,56,49,75,76,45,40,27,58,96,34,71,60,40,35,59,80,70,RF,RF,FALSE,,,,,,,,,,,,,Goal Scorer,i,,Banana Republicans,noodle,entrepreneur,239,0,1,0,0,89,25,68,73,59,10,58,40,74,48,52,41,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,1.91149257038259,0,0,1.6257550673444,0,1.74305231707189,farmhouse,1.6287100894189,1.70053505527109,0,0,0.11558286894059,3.65794301088432,0,0.33106010297713,1.12003351819409,2.21012477338375,0.34241573694638,0,3.63405576885083,0.70046656929018,1.18538468062881,1.34535870436048,0.98502769574838,1.276798868749,0,2,1,1,1,5,2,3,2,1,0,2,5,3,1,3,1,3,2,2,5,5,10,3,2,3,3,1,2,1,8,2,4,0,2,3
Dele,Benítez,,Unknown,FALSE,5,8,123,42,20,20,62,20,20,20,47,20,20,92,20,20,20,20,20,20,20,20,RF,RF,FALSE,,,,,,,,,,,,,Goal Scorer,m,"[""f""]",,island,sharecropper,7,0,0,0,1,59,64,5,58,87,74,16,51,59,27,35,37,,,,,,,,,,cook,"{""accountant"":false,""coach"":false,""cook"":true,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0,1.55868912106193,0,0.62416904802128,0.37806642799609,0,bus,0,0,1.05514770514192,3.64654323412811,0.75562785593042,0.3222751968622,0,1.44967106313277,1.72865176437502,1.61109028721432,2.6974673316745,0.37517865479315,1.71043479465294,0.9206049126568,1.70780281514726,0,0.80893818286647,0.70151090646195,3,2,1,0,2,2,2,1,0,1,1,1,2,3,2,6,3,4,0,2,1,8,2,7,8,13,1,1,3,0,8,3,3,3,5,7
Richard,Ryan,,Unknown,FALSE,5,2,91,41,97,20,20,21,53,20,20,20,20,32,20,20,37,29,20,69,20,37,LG,LG,FALSE,,,,,,,,,,,,,Ball Hound,m,"[""f""]",,casserole,subsistence,14,1,0,0,1,30,58,63,8,18,60,27,65,46,25,46,18,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0.54269858489556,0.60626085443514,2,1.9087769070206,0,1.09162121773455,0,cabin,0,2.91568792187647,0.77684232260301,0,0,0.63618724229898,1.22613378301028,0,0,3.02888017274179,0,1.32487851888813,3.91617473949354,0,0,0,2.23925847999947,0,6,7,0,1,1,2,2,0,1,4,2,3,1,0,3,3,1,0,1,4,4,1,2,2,2,2,0,0,1,4,2,0,3,1,0,1
Jorge Felix,Arlington,,Unknown,FALSE,5,4,110,41,25,30,38,67,53,49,55,56,51,65,56,57,39,82,44,64,79,50,P,P,TRUE,,,,,,,,,,,,,Track Hog,m,"[""m"", ""i""]",,island,none,0,0,0,0,0,58,55,89,61,75,72,58,62,59,67,61,26,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",2,0.6032924651747,1.18765598760364,0,0.30447693273718,2.52989611330589,1.01002143639465,bungalow,0,1.34684221361692,0,0,0,0.70294005412147,0,2.22725161805259,2.19143242705022,3.79230696647259,0,0.35551610926707,0,0,0.17479756137362,0,0.4620783778195,1.6484794717324,0,0,0,1,1,0,0,10,8,1,0,1,2,1,1,0,1,2,0,1,0,0,4,1,3,0,1,1,1,1,1,0,1,0,0,1
Asaiah,Cooper,,Unknown,FALSE,5,10,123,15,48,46,36,31,73,59,99,99,80,82,73,87,76,51,79,75,79,65,"P,RF,LG",P,TRUE,,,,,,,,,,,,,Hatchet Man,m,"[""f""]",,noodle,sharecropper,6,0,1,0,0,58,55,94,73,62,92,62,47,93,40,3,10,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0,0,2.88343357313851,1.21451390806541,0.17163356222581,3.90560694311617,stationary car,0,0.51181530622429,0,0.95945127673113,1.84860499609802,3.99351070532906,1.13342295316438,0.91402543935047,0.17030673638076,1.88157606611697,0,0,1.25057577216867,1.25022529272054,0.37461284179804,0,0.51416298606133,0.71697695831588,3,1,6,2,1,5,0,7,8,0,0,3,1,0,3,2,0,3,5,5,5,5,2,6,6,2,1,3,2,3,13,9,8,7,0,5
Hecker,Filon,,Unknown,FALSE,5,11,187,42,99,41,81,58,78,36,99,73,99,78,99,98,38,94,75,69,75,70,"RF,LF,RG",RF,FALSE,,,,,,,,,,,,,Anti-Keeper,m,"[""f""]",,bbq,farm,7,0,1,0,0,46,50,39,28,55,93,14,53,88,86,38,7,,,,,,,,,,scout,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":true,""security"":false,""surgeon"":false}",2,0.49047689263151,1.0239303837595,0,1.06395575753027,0,0,crash pad,2.51824538009748,0,0,1.59218534847927,0.50588981236098,0,0.47275601578196,1.01962580927805,0,0,0,2.23669712657997,0.59022253326103,0.59097074884537,3.80754272298395,2.81508610866073,1.26663748788793,0,2,0,1,7,7,5,2,4,2,1,2,5,6,2,2,6,4,0,0,2,0,1,1,0,2,2,1,0,0,0,0,5,1,4,1,2
